FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry
1330934,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-07-11 0:00:00,2024-03-26 0:00:00,91,114,Wheat,Soybean,Drilling,Sprinkler,Rainfed,2,41,21,Rabi,"POLYGON ((78.1140060289809 19.077293261569377, 78.11428401265397 19.077224984877745, 78.11419135142961 19.076660482945154, 78.11383899493173 19.076767774889145, 78.1140060289809 19.077293261569377))"
1330935,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-07-12 0:00:00,2024-05-04 0:00:00,88,101,Soybean,Wheat,Drilling,Sprinkler,Canal,2,53,20,Rabi,"POLYGON ((78.114803403201 19.07404158413045, 78.11506309847452 19.073974526665452, 78.11493873735763 19.073475862971218, 78.11464734219156 19.07353804352967, 78.114803403201 19.07404158413045))"
1330936,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-16 0:00:00,2024-04-23 0:00:00,70,138,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,3,46,25,Rabi,"POLYGON ((78.12679815484861 19.063522096712717, 78.12712978449369 19.063383104876184, 78.12683960855425 19.062727160945872, 78.1265250480821 19.062885660408586, 78.12679815484861 19.063522096712717))"
1330937,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-20 0:00:00,2024-03-24 0:00:00,98,107,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,57,23,Rabi,"POLYGON ((78.12565817794372 19.06151159198951, 78.12581423895317 19.061356750206706, 78.12570938546244 19.06118240079772, 78.12553137837355 19.061298227328162, 78.12565817794372 19.06151159198951))"
1330938,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-15 0:00:00,2024-03-13 0:00:00,89,222,Wheat,Soybean,Broadcasting,Sprinkler,Canal,4,41,25,Rabi,"POLYGON ((78.12641409845818 19.05922798049978, 78.12688715839306 19.059088988663245, 78.1267944971687 19.05880612808363, 78.12629217579456 19.058949996826712, 78.12641409845818 19.05922798049978))"
1330939,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-17 0:00:00,2024-03-20 0:00:00,100,244,Wheat,Soybean,Broadcasting,Drip,Canal,2,48,23,Rabi,"POLYGON ((78.14043764322858 19.064556000900282, 78.14088631863073 19.0644121321572, 78.14060101959784 19.063656211642716, 78.14050348146694 19.0638171495587, 78.14021818243405 19.06400491046069, 78.14043764322858 19.064556000900282))"
1330940,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-20 0:00:00,2024-02-03 0:00:00,99,167,Soybean,Wheat,Seed Drilling,Drip,Groundwater,3,54,20,Rabi,"POLYGON ((78.13965733818137 19.068981793589938, 78.14019379790132 19.068774525061773, 78.14002310617224 19.06833072656617, 78.13951834634483 19.068525802827974, 78.13965733818137 19.068981793589938))"
1330941,Pests,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-11 0:00:00,2024-04-21 0:00:00,94,125,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,3,43,25,Rabi,"POLYGON ((78.13975731476553 19.069554830108988, 78.1402474438733 19.069408522912635, 78.1401596595555 19.069101277800296, 78.13965977663463 19.06925002344992, 78.13975731476553 19.069554830108988))"
1330942,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-26 0:00:00,2024-02-04 0:00:00,84,185,Soybean,Wheat,Broadcasting,Drip,Canal,2,47,22,Rabi,"POLYGON ((78.13913794763431 19.0688525555665, 78.13943787738683 19.068769648155236, 78.13937691605501 19.068518487468165, 78.1390940554754 19.06860139487943, 78.13913794763431 19.0688525555665))"
1330943,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-18 0:00:00,2024-04-13 0:00:00,87,171,Wheat,Soybean,Drilling,Drip,Rainfed,3,47,25,Rabi,"POLYGON ((78.13701527406056 19.07007665910932, 78.13726887320091 19.07006690529623, 78.137265215521 19.069810867702614, 78.13702137019375 19.069848663728337, 78.13701527406056 19.07007665910932))"
1330944,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-18 0:00:00,2024-11-04 0:00:00,72,227,Wheat,Soybean,Seed Drilling,Drip,Groundwater,3,44,20,Rabi,"POLYGON ((78.13699454720775 19.070432673287108, 78.13727253088082 19.070387561901565, 78.13727009242754 19.07011445513504, 78.1369555319554 19.070176635693493, 78.13699454720775 19.070432673287108))"
1330945,Pests,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-22 0:00:00,2024-04-26 0:00:00,87,130,Wheat,Soybean,Broadcasting,Drip,Groundwater,5,49,21,Rabi,"POLYGON ((78.13625813431943 19.070469250086195, 78.13645442980787 19.070476565446015, 78.13643126450178 19.07020955481267, 78.13624472282643 19.07021321249258, 78.13625813431943 19.070469250086195))"
1330946,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-29 0:00:00,2024-03-04 0:00:00,99,153,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,2,47,21,Rabi,"POLYGON ((78.13580214355746 19.07059483042973, 78.13618498072125 19.070568007443732, 78.13616547309506 19.070257104651485, 78.13578263593128 19.070294900677208, 78.13580214355746 19.07059483042973))"
1330947,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-23 0:00:00,2024-03-17 0:00:00,71,195,Wheat,Soybean,Drilling,Sprinkler,Rainfed,4,45,25,Rabi,"POLYGON ((78.13623984591989 19.070133962761222, 78.13645442980787 19.070104701321952, 78.13644101831487 19.069847444501697, 78.13619717298762 19.06986329444797, 78.13623984591989 19.070133962761222))"
412786,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-01-11 0:00:00,2024-06-04 0:00:00,79,157,Wheat,Soybean,Drilling,Drip,Groundwater,3,50,25,Rabi,"POLYGON ((78.13622521520026 19.069780387036705, 78.13653733721914 19.06974868714416, 78.13650319887333 19.069502403363636, 78.13619595376099 19.069528007122997, 78.13622521520026 19.069780387036705))"
1330949,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-29 0:00:00,2024-03-25 0:00:00,80,209,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,4,47,23,Rabi,"POLYGON ((78.13576190907847 19.070198581772946, 78.13613743088244 19.070158347293948, 78.13609719640344 19.069786483169885, 78.13573020918592 19.069831594555428, 78.13576190907847 19.070198581772946))"
720381,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-12 0:00:00,2024-03-26 0:00:00,96,176,Soybean,Wheat,Broadcasting,Drip,Groundwater,4,48,20,Rabi,"POLYGON ((78.13538151036796 19.07063140722882, 78.1356887554803 19.070568007443732, 78.13563023260177 19.06989255588724, 78.13536200274179 19.069894994340512, 78.13538151036796 19.07063140722882))"
1330951,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-26 0:00:00,2024-03-29 0:00:00,93,129,Soybean,Wheat,Seed Drilling,Sprinkler,Canal,4,46,23,Rabi,"POLYGON ((78.13538151036796 19.071060575004786, 78.13599843904592 19.0710239982057, 78.13597893141974 19.070889883275708, 78.13535468738198 19.070924021621526, 78.13538151036796 19.071060575004786))"
1330952,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-26 0:00:00,2024-11-03 0:00:00,72,152,Soybean,Wheat,Drilling,Sprinkler,Rainfed,4,55,22,Rabi,"POLYGON ((78.13594479307392 19.07147511206112, 78.13616669232172 19.071443412168573, 78.13617888458808 19.071121536336598, 78.13593991616737 19.071133728602963, 78.13594479307392 19.07147511206112))"
1330953,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-21 0:00:00,2024-04-23 0:00:00,76,250,Wheat,Soybean,Broadcasting,Sprinkler,Canal,3,42,21,Rabi,"POLYGON ((78.13440369060568 19.070024232363956, 78.13476945859655 19.069965709485416, 78.1347036203582 19.069468265017818, 78.13437199071313 19.069497526457088, 78.13440369060568 19.070024232363956))"
1330954,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-21 0:00:00,2024-03-28 0:00:00,77,144,Wheat,Soybean,Drilling,Drip,Groundwater,4,50,24,Rabi,"POLYGON ((78.13429639866168 19.070482661579195, 78.13449391337676 19.07046803085956, 78.1344548981244 19.07014371657431, 78.13426226031586 19.070165662653764, 78.13429639866168 19.070482661579195))"
1330955,Stressed,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-14 0:00:00,2024-04-24 0:00:00,88,173,Wheat,Soybean,Drilling,Sprinkler,Rainfed,3,44,24,Rabi,"POLYGON ((78.13458169769457 19.070475346219375, 78.13478896622273 19.070414384887563, 78.13477677395637 19.070126647401402, 78.13454755934875 19.070153470387403, 78.13458169769457 19.070475346219375))"
1332106,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-12 0:00:00,2024-03-04 0:00:00,87,168,Soybean,Wheat,Broadcasting,Sprinkler,Groundwater,2,41,20,Rabi,"POLYGON ((78.13367703153045 19.071026436658972, 78.13392087685772 19.070989859859882, 78.13387942315208 19.070107139775224, 78.13356973958646 19.07014127812104, 78.13367703153045 19.071026436658972))"
1330956,Pests,Maize,Telangana,Nirmal,Lokeshwaram,2023-05-11 0:00:00,2024-03-16 0:00:00,82,122,Wheat,Soybean,Broadcasting,Sprinkler,Rainfed,5,51,20,Rabi,"POLYGON ((78.13296988008143 19.071767726453825, 78.13320641004887 19.071777480266913, 78.13317958706287 19.0713970815564, 78.13297231853471 19.07138001238349, 78.13296988008143 19.071767726453825))"
1332107,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-22 0:00:00,2024-03-20 0:00:00,82,221,Wheat,Soybean,Broadcasting,Drip,Canal,5,59,24,Rabi,"POLYGON ((78.1393049816835 19.074906015815582, 78.13975121863237 19.074927961895035, 78.13972439564637 19.074381748361986, 78.13930254323022 19.07438418681526, 78.1393049816835 19.074906015815582))"
1330957,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-28 0:00:00,2024-05-03 0:00:00,93,202,Soybean,Wheat,Seed Drilling,Drip,Rainfed,2,41,20,Rabi,"POLYGON ((78.14014015192933 19.075432721722446, 78.14047422002767 19.0754010218299, 78.14047056234777 19.075312018285455, 78.14014137115598 19.075318114418636, 78.14014015192933 19.075432721722446))"
1330958,Pests,Maize,Telangana,Nirmal,Lokeshwaram,2023-02-12 0:00:00,2024-03-23 0:00:00,88,143,Soybean,Wheat,Broadcasting,Drip,Canal,2,48,21,Rabi,"POLYGON ((78.14052664677304 19.075416871776174, 78.14080828812601 19.075392487243448, 78.14079853431292 19.075291291432638, 78.14053030445294 19.075309579832183, 78.14052664677304 19.075416871776174))"
1330959,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-13 0:00:00,2024-03-22 0:00:00,92,209,Wheat,Soybean,Seed Drilling,Sprinkler,Groundwater,3,41,22,Rabi,"POLYGON ((78.1410533526799 19.07520228788819, 78.14137157083196 19.075168149542375, 78.14133377480624 19.075007211626385, 78.14102409124062 19.075046226878747, 78.1410533526799 19.07520228788819))"
1330960,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-11 0:00:00,2024-05-04 0:00:00,81,212,Soybean,Wheat,Drilling,Sprinkler,Groundwater,2,42,22,Rabi,"POLYGON ((78.14169344666394 19.0751388881031, 78.1419348535379 19.075099872850743, 78.14190559209864 19.074926742668392, 78.14167150058448 19.074970634827295, 78.14169344666394 19.0751388881031))"
1330961,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-08-12 0:00:00,2024-04-21 0:00:00,86,236,Wheat,Soybean,Drilling,Drip,Rainfed,3,43,23,Rabi,"POLYGON ((78.14177757330184 19.075314456738724, 78.1419616765239 19.075283976072818, 78.14195314193745 19.07518521871528, 78.14176781948875 19.07520228788819, 78.14177757330184 19.075314456738724))"
1330962,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-29 0:00:00,2024-03-20 0:00:00,99,249,Wheat,Soybean,Broadcasting,Drip,Rainfed,2,40,21,Rabi,"POLYGON ((78.14018038640832 19.074882850509482, 78.1404754392543 19.074860904430032, 78.14047665848094 19.07469752806077, 78.14016575568868 19.074718254913588, 78.14018038640832 19.074882850509482))"
1332108,Stressed,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-20 0:00:00,2024-04-16 0:00:00,100,183,Wheat,Soybean,Broadcasting,Drip,Canal,3,52,20,Rabi,"POLYGON ((78.12391834153377 19.066219026032158, 78.12409391016939 19.06616903774007, 78.12400612585158 19.065617947300474, 78.12379398041688 19.065692320125287, 78.12391834153377 19.066219026032158))"
1330963,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-02-12 0:00:00,2024-03-20 0:00:00,97,160,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,54,20,Rabi,"POLYGON ((78.12417315990075 19.06616538006016, 78.12434872853638 19.066127584034437, 78.124323124777 19.065524066849484, 78.12406952563667 19.065616728073838, 78.12417315990075 19.06616538006016))"
1330964,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-06-11 0:00:00,2024-01-04 0:00:00,91,141,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,4,40,23,Rabi,"POLYGON ((78.12405001801048 19.066807912497477, 78.12438774378873 19.06674085503248, 78.12444748589391 19.06646652903932, 78.1240036873983 19.066566505623495, 78.12405001801048 19.066807912497477))"
1330965,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-28 0:00:00,2024-03-23 0:00:00,81,194,Wheat,Soybean,Seed Drilling,Drip,Canal,2,51,23,Rabi,"POLYGON ((78.12378056892388 19.066857900789564, 78.12398905667868 19.066789624097932, 78.12389029932113 19.066444582959868, 78.12372204604533 19.066486036665502, 78.12378056892388 19.066857900789564))"
1330966,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-16 0:00:00,2024-08-03 0:00:00,97,224,Soybean,Wheat,Broadcasting,Drip,Groundwater,3,46,20,Rabi,"POLYGON ((78.1233806625872 19.06569414896524, 78.12358793111537 19.065650256806332, 78.12354647740973 19.06530155798836, 78.12335140114793 19.065325942521085, 78.1233806625872 19.06569414896524))"
1330967,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-24 0:00:00,2024-12-03 0:00:00,82,182,Wheat,Soybean,Broadcasting,Sprinkler,Canal,4,44,20,Rabi,"POLYGON ((78.12342577397274 19.066098932208476, 78.12361719255465 19.066066013089298, 78.12357817730228 19.06574535648396, 78.12353672359664 19.06575389107041, 78.12338188181384 19.065763644883504, 78.12342577397274 19.066098932208476))"
1330968,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-23 0:00:00,2024-04-16 0:00:00,94,220,Wheat,Soybean,Drilling,Sprinkler,Rainfed,3,46,21,Rabi,"POLYGON ((78.12421339437977 19.064912624691384, 78.1248364191909 19.064796798160938, 78.12480228084509 19.06454441824723, 78.12419632520687 19.064678533177222, 78.12421339437977 19.064912624691384))"
1330969,Stressed,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-17 0:00:00,2024-04-21 0:00:00,81,112,Soybean,Wheat,Broadcasting,Sprinkler,Canal,4,53,23,Rabi,"POLYGON ((78.12482056924462 19.06417865025635, 78.12529119072622 19.06396650482164, 78.12507294915832 19.063584886884485, 78.12474010028663 19.06373363253411, 78.12482056924462 19.06417865025635))"
1330970,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-18 0:00:00,2024-01-04 0:00:00,88,239,Wheat,Soybean,Seed Drilling,Drip,Canal,2,46,21,Rabi,"POLYGON ((78.12578131983402 19.063143526842158, 78.12637630243252 19.062860666262544, 78.1261909799838 19.062370537154763, 78.12557161285258 19.062643643921287, 78.12578131983402 19.063143526842158))"
1330971,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-27 0:00:00,2024-05-04 0:00:00,83,219,Soybean,Wheat,Drilling,Sprinkler,Groundwater,5,44,25,Rabi,"POLYGON ((78.12537653659076 19.062346152622037, 78.12582521199292 19.062124253374236, 78.12560818965166 19.06162924735991, 78.12519121414205 19.061953561645158, 78.12537653659076 19.062346152622037))"
1330972,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-14 0:00:00,2024-03-26 0:00:00,76,188,Soybean,Wheat,Drilling,Sprinkler,Rainfed,4,48,20,Rabi,"POLYGON ((78.12460110845007 19.065205239084083, 78.12485958449696 19.065149154658815, 78.12483032305768 19.064877267118927, 78.12455721629117 19.064926036184378, 78.12460110845007 19.065205239084083))"
1330973,Stressed,Maize,Telangana,Nirmal,Lokeshwaram,2023-09-11 0:00:00,2024-06-03 0:00:00,82,235,Soybean,Wheat,Broadcasting,Sprinkler,Canal,3,59,24,Rabi,"POLYGON ((78.12473766183334 19.068920222644792, 78.12495102649467 19.06887876893916, 78.1249144496956 19.06848617796228, 78.1246559736487 19.06854226238755, 78.12473766183334 19.068920222644792))"
1330974,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-22 0:00:00,2024-04-27 0:00:00,75,145,Soybean,Wheat,Drilling,Sprinkler,Canal,3,52,24,Rabi,"POLYGON ((78.13376359662165 19.066928006321138, 78.1340342649349 19.06687192189587, 78.13397574205636 19.066518346171353, 78.13371970446275 19.06655492297044, 78.13376359662165 19.066928006321138))"
1330975,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-17 0:00:00,2024-03-17 0:00:00,93,194,Soybean,Wheat,Drilling,Sprinkler,Groundwater,2,44,25,Rabi,"POLYGON ((78.13372214291604 19.0664964000919, 78.1339696459232 19.066451288706357, 78.13393428835076 19.066225731778648, 78.13368434689032 19.066283035430555, 78.13372214291604 19.0664964000919))"
1330976,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-26 0:00:00,2024-04-21 0:00:00,88,111,Soybean,Wheat,Drilling,Sprinkler,Groundwater,5,48,20,Rabi,"POLYGON ((78.13404279952138 19.06644031566663, 78.13426713722245 19.06638179278809, 78.134245191143 19.066194031886102, 78.13402085344192 19.0662342663651, 78.13404279952138 19.06644031566663))"
1330977,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-29 0:00:00,2024-03-18 0:00:00,88,204,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,43,23,Rabi,"POLYGON ((78.13845518071807 19.064142073457262, 78.13876730273695 19.06408476980536, 78.13869658759205 19.063922612662733, 78.13840275397271 19.06399576626091, 78.13845518071807 19.064142073457262))"
1330978,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-28 0:00:00,2024-06-04 0:00:00,73,190,Wheat,Soybean,Broadcasting,Drip,Rainfed,5,46,24,Rabi,"POLYGON ((78.1388831292674 19.06409086593854, 78.13953785397108 19.063951874102006, 78.13947079650609 19.063738509440658, 78.13878681036314 19.06389091277019, 78.1388831292674 19.06409086593854))"
1330979,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-14 0:00:00,2024-03-04 0:00:00,88,246,Soybean,Wheat,Drilling,Drip,Groundwater,3,52,23,Rabi,"POLYGON ((78.12288077966637 19.054322422128756, 78.12326361683017 19.054198061011856, 78.12305147139546 19.05361770913299, 78.12295637171783 19.053610393773173, 78.12260035754004 19.053610393773173, 78.12288077966637 19.054322422128756))"
1330980,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-13 0:00:00,2024-03-14 0:00:00,78,182,Soybean,Wheat,Broadcasting,Sprinkler,Rainfed,3,54,24,Rabi,"POLYGON ((78.12234919685297 19.054021273149598, 78.1226296189793 19.053921296565424, 78.12251988858205 19.053639655212447, 78.1222358087758 19.053740851023257, 78.12234919685297 19.054021273149598))"
1330981,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-11 0:00:00,2024-05-03 0:00:00,85,224,Wheat,Soybean,Seed Drilling,Drip,Rainfed,3,54,23,Rabi,"POLYGON ((78.10942600412181 19.04979177594839, 78.1096607052493 19.049766781802347, 78.10965278027616 19.04953756719473, 78.1094223464419 19.049565609407363, 78.10942600412181 19.04979177594839))"
1330982,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-17 0:00:00,2024-04-17 0:00:00,96,228,Soybean,Wheat,Drilling,Drip,Groundwater,5,41,24,Rabi,"POLYGON ((78.13344050156306 19.06654273070408, 78.13363557782486 19.06650249622508, 78.13362094710523 19.066280596977283, 78.13339173249761 19.066324489136186, 78.13344050156306 19.06654273070408))"
1330983,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-21 0:00:00,2024-04-14 0:00:00,73,131,Wheat,Soybean,Drilling,Sprinkler,Groundwater,3,59,23,Rabi,"POLYGON ((78.12481569233807 19.062941135220537, 78.12542042874968 19.062653397734376, 78.12528875227295 19.062451006112756, 78.12473766183336 19.062716797519464, 78.12481569233807 19.062941135220537))"
1330984,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-02-11 0:00:00,2024-04-17 0:00:00,75,143,Wheat,Soybean,Seed Drilling,Drip,Canal,3,49,25,Rabi,"POLYGON ((78.1339745228297 19.069997409377958, 78.13430615247478 19.069963271032144, 78.13429152175513 19.069504841816908, 78.13397208437644 19.069534103256178, 78.1339745228297 19.069997409377958))"
1330985,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-10-11 0:00:00,2024-03-30 0:00:00,77,199,Soybean,Wheat,Drilling,Drip,Rainfed,4,53,21,Rabi,"POLYGON ((78.14126427888797 19.075359568124266, 78.14147398586941 19.075336402818177, 78.1414398475236 19.075230330100823, 78.14123867512862 19.075258372313456, 78.14126427888797 19.075359568124266))"
1330986,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-22 0:00:00,2024-12-04 0:00:00,96,184,Soybean,Wheat,Broadcasting,Sprinkler,Canal,2,44,23,Rabi,"POLYGON ((78.13791872099812 19.064246926947984, 78.13835398490725 19.06416523876335, 78.13830399661516 19.06398601244782, 78.13788214419903 19.064096962071723, 78.13791872099812 19.064246926947984))"
1330987,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-23 0:00:00,2024-03-21 0:00:00,98,220,Soybean,Wheat,Seed Drilling,Sprinkler,Groundwater,5,54,21,Rabi,"POLYGON ((78.13492308115273 19.07023637779867, 78.13527665687725 19.070197362546306, 78.13524983389125 19.06992425577978, 78.13491088888637 19.069946201859235, 78.13492308115273 19.07023637779867))"
1330988,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-22 0:00:00,2024-04-26 0:00:00,93,246,Wheat,Soybean,Seed Drilling,Sprinkler,Canal,3,51,21,Rabi,"POLYGON ((78.12425240963208 19.065456399771158, 78.12461695839633 19.065366177000072, 78.12458160082387 19.0652527889229, 78.12424387504564 19.06533447710753, 78.12425240963208 19.065456399771158))"
1330989,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-05-11 0:00:00,2024-03-14 0:00:00,85,160,Soybean,Wheat,Drilling,Drip,Canal,5,50,20,Rabi,"POLYGON ((78.12379154196361 19.063375179903048, 78.1241378023283 19.06327032641233, 78.12383543412251 19.06242418312676, 78.12348917375782 19.06253879043057, 78.12379154196361 19.063375179903048))"
1330990,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-10-12 0:00:00,2024-01-04 0:00:00,100,146,Soybean,Wheat,Seed Drilling,Drip,Groundwater,4,40,25,Rabi,"POLYGON ((78.12423534045921 19.06323131115997, 78.12471815420717 19.062985027379444, 78.12455477783791 19.06214863790696, 78.12394760297305 19.0623851678744, 78.12423534045921 19.06323131115997))"
1330991,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-03-12 0:00:00,2024-03-30 0:00:00,74,190,Soybean,Wheat,Drilling,Drip,Groundwater,3,45,21,Rabi,"POLYGON ((78.14101921433416 19.064440783983148, 78.14173490036966 19.06423473468162, 78.14166052754484 19.063957970235187, 78.1411850291567 19.06408476980536, 78.14111675246507 19.063987231674457, 78.14087412636445 19.064072577538994, 78.14101921433416 19.064440783983148))"
1330992,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-30 0:00:00,2024-04-15 0:00:00,90,218,Wheat,Soybean,Drilling,Drip,Rainfed,2,45,22,Rabi,"POLYGON ((78.10597132544791 19.04606033282809, 78.10701498344855 19.04587013347283, 78.10697352974293 19.04547510404268, 78.105981079261 19.04546535022959, 78.10597132544791 19.04606033282809))"
1330993,Diseased,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-19 0:00:00,2024-04-19 0:00:00,91,110,Wheat,Soybean,Seed Drilling,Drip,Rainfed,5,54,21,Rabi,"POLYGON ((78.10685404553257 19.047177144426918, 78.10731003629454 19.04707472938947, 78.10728077485527 19.046850391688398, 78.10680283801385 19.046923545286575, 78.10685404553257 19.047177144426918))"
1330994,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-29 0:00:00,2024-04-18 0:00:00,79,134,Soybean,Wheat,Drilling,Sprinkler,Canal,4,51,23,Rabi,"POLYGON ((78.10713690611216 19.047791634651595, 78.10731369397442 19.04774774249269, 78.10726736336224 19.047519747111707, 78.10706984864717 19.047549008550977, 78.10713690611216 19.047791634651595))"
1330995,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-01-12 0:00:00,2024-08-04 0:00:00,92,228,Wheat,Soybean,Broadcasting,Drip,Groundwater,2,60,21,Rabi,"POLYGON ((78.10718445595097 19.048056206831664, 78.1073734360796 19.04800256085967, 78.10732832469405 19.04780626537123, 78.10716129064488 19.04784284217032, 78.10718445595097 19.048056206831664))"
1330996,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-18 0:00:00,2024-03-31 0:00:00,82,139,Soybean,Wheat,Broadcasting,Drip,Canal,5,55,23,Rabi,"POLYGON ((78.10668701148339 19.048120825843387, 78.10711739848598 19.04805376837839, 78.10710520621963 19.047875761289497, 78.10666872308384 19.047935503394672, 78.10668701148339 19.048120825843387))"
1330997,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-12-28 0:00:00,2024-01-03 0:00:00,98,201,Soybean,Wheat,Seed Drilling,Drip,Canal,4,50,23,Rabi,"POLYGON ((78.10665531159084 19.047883076649313, 78.10706619096726 19.047826992224046, 78.10701864112845 19.047568516177154, 78.10660776175202 19.04762947750897, 78.10665531159084 19.047883076649313))"
1330998,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-11-17 0:00:00,2024-04-15 0:00:00,95,129,Wheat,Soybean,Seed Drilling,Drip,Rainfed,3,44,22,Rabi,"POLYGON ((78.1062956397331 19.047549008550977, 78.10679796110725 19.04740757826117, 78.10671017678943 19.04696865667211, 78.10653460815382 19.04693939523284, 78.10638830095746 19.046071305867816, 78.10601765606003 19.046202982344536, 78.1062956397331 19.047549008550977))"
1330999,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-04-12 0:00:00,2024-07-04 0:00:00,83,243,Wheat,Soybean,Drilling,Sprinkler,Groundwater,2,40,21,Rabi,"POLYGON ((78.10726370568231 19.046322466554894, 78.10780748076209 19.04629320511562, 78.10779528849572 19.045915244858378, 78.1072027443505 19.045942067844376, 78.10726370568231 19.046322466554894))"
1331000,Healthy,Maize,Telangana,Nirmal,Lokeshwaram,2023-03-12 0:00:00,2024-03-25 0:00:00,76,127,Wheat,Soybean,Drilling,Sprinkler,Rainfed,2,48,21,Rabi,"POLYGON ((78.10669554606982 19.046854049368307, 78.1078611267341 19.0466857960925, 78.10781479612191 19.046373674073617, 78.10660044639218 19.04650047364379, 78.10669554606982 19.046854049368307))"
